stock_code,year,current_legal_full_name,current_short_name,entry_basis,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,adjunct_size,retrieved_date,annual_report_status
600429,2018,北京三元食品股份有限公司,三元股份,龙头企业身份核实候选,1206087901,2018年年度报告,三元股份,2019-04-24,https://static.cninfo.com.cn/finalpage/2019-04-25/1206087901.PDF,3396,2026-08-06,已取得法定年度报告链接
600438,2018,通威股份有限公司,通威股份,龙头企业身份核实候选,1206047417,2018年年度报告,通威股份,2019-04-17,https://static.cninfo.com.cn/finalpage/2019-04-18/1206047417.PDF,4227,2026-08-06,已取得法定年度报告链接
600467,2018,山东好当家海洋发展股份有限公司,好当家,行业分类候选+龙头企业身份核实候选,1206098857,2018年年度报告,好当家,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206098857.PDF,2820,2026-08-06,已取得法定年度报告链接
600479,2018,株洲千金药业股份有限公司,千金药业,龙头企业身份核实候选,1206009408,2018年年度报告,千金药业,2019-04-11,https://static.cninfo.com.cn/finalpage/2019-04-12/1206009408.PDF,3061,2026-08-06,已取得法定年度报告链接
600506,2018,统一低碳科技(新疆)股份有限公司,统一股份,行业分类候选,1206058895,2018年年度报告,香梨股份,2019-04-19,https://static.cninfo.com.cn/finalpage/2019-04-20/1206058895.PDF,2911,2026-08-06,已取得法定年度报告链接
600540,2018,新疆赛里木现代农业股份有限公司,新赛股份,行业分类候选,1205949320,2018年年度报告,新赛股份,2019-03-27,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949320.PDF,2991,2026-08-06,已取得法定年度报告链接
600543,2018,甘肃莫高实业发展股份有限公司,*ST莫高,龙头企业身份核实候选,1206121314,2018年年度报告,莫高股份,2019-04-26,https://static.cninfo.com.cn/finalpage/2019-04-27/1206121314.PDF,2414,2026-08-06,已取得法定年度报告链接
600597,2018,光明乳业股份有限公司,光明乳业,龙头企业身份核实候选,1205938085,2018年年度报告,光明乳业,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205938085.PDF,3056,2026-08-06,已取得法定年度报告链接
600598,2018,黑龙江北大荒农业股份有限公司,北大荒,行业分类候选,1205991797,2018年年度报告,北大荒,2019-04-03,https://static.cninfo.com.cn/finalpage/2019-04-04/1205991797.PDF,3804,2026-08-06,已取得法定年度报告链接
600873,2018,梅花生物科技集团股份有限公司,梅花生物,龙头企业身份核实候选,1206207404,2018年年度报告（修订）,梅花生物,2019-05-05,https://static.cninfo.com.cn/finalpage/2019-05-06/1206207404.PDF,4758,2026-08-06,已取得法定年度报告链接
600887,2018,内蒙古伊利实业集团股份有限公司,伊利股份,龙头企业身份核实候选,1205854988,2018年年度报告,伊利股份,2019-02-27,https://static.cninfo.com.cn/finalpage/2019-02-28/1205854988.PDF,2919,2026-08-06,已取得法定年度报告链接
600962,2018,国投中鲁果汁股份有限公司,国投中鲁,龙头企业身份核实候选,1205968389,2018年年度报告,国投中鲁,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968389.PDF,2664,2026-08-06,已取得法定年度报告链接
600965,2018,河北福成五丰食品股份有限公司,*ST福成,行业分类候选+龙头企业身份核实候选,1205968345,2018年年度报告,福成股份,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968345.PDF,3243,2026-08-06,已取得法定年度报告链接
600975,2018,湖南新五丰股份有限公司,新五丰,行业分类候选+龙头企业身份核实候选,1205937427,2018年年度报告,新五丰,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937427.PDF,2864,2026-08-06,已取得法定年度报告链接
601118,2018,海南天然橡胶产业集团股份有限公司,海南橡胶,行业分类候选+龙头企业身份核实候选,1219927658,海南橡胶2018年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927658.PDF,6211,2026-08-06,已取得法定年度报告链接
601933,2018,永辉超市股份有限公司,永辉超市,龙头企业身份核实候选,1206103290,2018年年度报告,永辉超市,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206103290.PDF,4548,2026-08-06,已取得法定年度报告链接
601996,2018,广西丰林木业集团股份有限公司,丰林集团,龙头企业身份核实候选,1205968011,2018年年度报告,丰林集团,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968011.PDF,2733,2026-08-06,已取得法定年度报告链接
603156,2018,河北养元智汇饮品股份有限公司,养元饮品,龙头企业身份核实候选,1205999511,2018年年度报告（修订版）,养元饮品,2019-04-08,https://static.cninfo.com.cn/finalpage/2019-04-09/1205999511.PDF,2696,2026-08-06,已取得法定年度报告链接
603345,2018,安井食品集团股份有限公司,安井食品,龙头企业身份核实候选,1206064323,2018年年度报告,安井食品,2019-04-21,https://static.cninfo.com.cn/finalpage/2019-04-22/1206064323.PDF,2863,2026-08-06,已取得法定年度报告链接
603668,2018,福建天马科技集团股份有限公司,天马科技,龙头企业身份核实候选,1206168951,2018年年度报告,天马科技,2019-04-29,https://static.cninfo.com.cn/finalpage/2019-04-30/1206168951.PDF,3056,2026-08-06,已取得法定年度报告链接
603708,2018,家家悦集团股份有限公司,家家悦,龙头企业身份核实候选,1206055176,2018年年度报告,家家悦,2019-04-18,https://static.cninfo.com.cn/finalpage/2019-04-19/1206055176.PDF,2832,2026-08-06,已取得法定年度报告链接
000423,2019,东阿阿胶股份有限公司,东阿阿胶,龙头企业身份核实候选,1207411615,2019年年度报告,东阿阿胶,2020-03-26,https://static.cninfo.com.cn/finalpage/2020-03-27/1207411615.PDF,5269,2026-08-06,已取得法定年度报告链接
000538,2019,云南白药集团股份有限公司,云南白药,龙头企业身份核实候选,1207410745,2019年年度报告,云南白药,2020-03-26,https://static.cninfo.com.cn/finalpage/2020-03-27/1207410745.PDF,1630,2026-08-06,已取得法定年度报告链接
000568,2019,泸州老窖股份有限公司,泸州老窖,龙头企业身份核实候选,1207656466,2019年年度报告,泸州老窖,2020-04-28,https://static.cninfo.com.cn/finalpage/2020-04-29/1207656466.PDF,3165,2026-08-06,已取得法定年度报告链接
000592,2019,中福海峡（平潭）发展股份有限公司,平潭发展,行业分类候选,1207679481,2019年年度报告,平潭发展,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207679481.PDF,1274,2026-08-06,已取得法定年度报告链接
000623,2019,吉林敖东药业集团股份有限公司,吉林敖东,龙头企业身份核实候选,1207609252,2019年年度报告,吉林敖东,2020-04-24,https://static.cninfo.com.cn/finalpage/2020-04-25/1207609252.PDF,4374,2026-08-06,已取得法定年度报告链接
000663,2019,福建省永安林业(集团)股份有限公司,永安林业,龙头企业身份核实候选,1207686903,2019年年度报告,永安林业,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207686903.PDF,3868,2026-08-06,已取得法定年度报告链接
000713,2019,国投丰乐种业股份有限公司,国投丰乐,行业分类候选+龙头企业身份核实候选,1207551951,2019年年度报告,丰乐种业,2020-04-21,https://static.cninfo.com.cn/finalpage/2020-04-22/1207551951.PDF,3860,2026-08-06,已取得法定年度报告链接
000735,2019,罗牛山股份有限公司,罗 牛 山,行业分类候选+龙头企业身份核实候选,1207430997,2019年年度报告,罗 牛 山,2020-03-30,https://static.cninfo.com.cn/finalpage/2020-03-31/1207430997.PDF,3508,2026-08-06,已取得法定年度报告链接
000798,2019,中水集团远洋股份有限公司,中水渔业,行业分类候选,1207473796,2019年年度报告,中水渔业,2020-04-09,https://static.cninfo.com.cn/finalpage/2020-04-10/1207473796.PDF,4030,2026-08-06,已取得法定年度报告链接
000848,2019,承德露露股份公司,承德露露,龙头企业身份核实候选,1207418663,2019年年度报告,承德露露,2020-03-27,https://static.cninfo.com.cn/finalpage/2020-03-28/1207418663.PDF,812,2026-08-06,已取得法定年度报告链接
000860,2019,北京顺鑫农业股份有限公司,顺鑫农业,龙头企业身份核实候选,1207608193,2019年年度报告,顺鑫农业,2020-04-24,https://static.cninfo.com.cn/finalpage/2020-04-25/1207608193.PDF,1122,2026-08-06,已取得法定年度报告链接
000910,2019,大亚圣象家居股份有限公司,大亚圣象,龙头企业身份核实候选,1207638489,2019年年度报告,大亚圣象,2020-04-27,https://static.cninfo.com.cn/finalpage/2020-04-28/1207638489.PDF,1042,2026-08-06,已取得法定年度报告链接
000998,2019,袁隆平农业高科技股份有限公司,隆平高科,行业分类候选+龙头企业身份核实候选,1209869907,2019年年度报告全文（修订版）,隆平高科,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209869907.PDF,4381,2026-08-06,已取得法定年度报告链接
002041,2019,山东登海种业股份有限公司,登海种业,行业分类候选+龙头企业身份核实候选,1207552150,2019年年度报告,登海种业,2020-04-21,https://static.cninfo.com.cn/finalpage/2020-04-22/1207552150.PDF,3048,2026-08-06,已取得法定年度报告链接
002069,2019,獐子岛集团股份有限公司,獐子岛,行业分类候选+龙头企业身份核实候选,1207687672,2019年年度报告,獐子岛,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687672.PDF,5034,2026-08-06,已取得法定年度报告链接
002086,2019,山东东方海洋科技股份有限公司,东方海洋,行业分类候选+龙头企业身份核实候选,1207968688,2019年年度报告,ST东海洋,2020-06-29,https://static.cninfo.com.cn/finalpage/2020-06-30/1207968688.PDF,1097,2026-08-06,已取得法定年度报告链接
002100,2019,天康生物股份有限公司,天康生物,龙头企业身份核实候选,1207584338,2019年年度报告,天康生物,2020-04-23,https://static.cninfo.com.cn/finalpage/2020-04-24/1207584338.PDF,4007,2026-08-06,已取得法定年度报告链接
002124,2019,天邦食品股份有限公司,天邦食品,龙头企业身份核实候选,1207663251,2019年年度报告,天邦股份,2020-04-28,https://static.cninfo.com.cn/finalpage/2020-04-29/1207663251.PDF,4260,2026-08-06,已取得法定年度报告链接
002166,2019,桂林莱茵生物科技股份有限公司,莱茵生物,龙头企业身份核实候选,1207498059,2019年年度报告,莱茵生物,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207498059.PDF,2981,2026-08-06,已取得法定年度报告链接
002200,2019,云南交投生态科技股份有限公司,交投生态,行业分类候选,1207468747,2019年年度报告,*ST云投,2020-04-08,https://static.cninfo.com.cn/finalpage/2020-04-09/1207468747.PDF,3194,2026-08-06,已取得法定年度报告链接
002216,2019,三全食品股份有限公司,三全食品,龙头企业身份核实候选,1207643317,2019年年度报告,三全食品,2020-04-27,https://static.cninfo.com.cn/finalpage/2020-04-28/1207643317.PDF,3540,2026-08-06,已取得法定年度报告链接
002234,2019,山东民和牧业股份有限公司,民和股份,行业分类候选+龙头企业身份核实候选,1207538014,2019年年度报告,民和股份,2020-04-20,https://static.cninfo.com.cn/finalpage/2020-04-21/1207538014.PDF,1055,2026-08-06,已取得法定年度报告链接
002286,2019,保龄宝生物股份有限公司,保龄宝,龙头企业身份核实候选,1207656845,2019年年度报告,保龄宝,2020-04-28,https://static.cninfo.com.cn/finalpage/2020-04-29/1207656845.PDF,3339,2026-08-06,已取得法定年度报告链接
002299,2019,福建圣农发展股份有限公司,圣农发展,行业分类候选,1207418564,2019年年度报告,圣农发展,2020-03-27,https://static.cninfo.com.cn/finalpage/2020-03-28/1207418564.PDF,4087,2026-08-06,已取得法定年度报告链接
002311,2019,广东海大集团股份有限公司,海大集团,龙头企业身份核实候选,1207538986,2019年年度报告,海大集团,2020-04-20,https://static.cninfo.com.cn/finalpage/2020-04-21/1207538986.PDF,3888,2026-08-06,已取得法定年度报告链接
002321,2019,河南华英农业发展股份有限公司,华英农业,行业分类候选+龙头企业身份核实候选,1207878541,2019年年度报告,华英农业,2020-05-29,https://static.cninfo.com.cn/finalpage/2020-05-30/1207878541.PDF,1286,2026-08-06,已取得法定年度报告链接
002329,2019,皇氏集团股份有限公司,皇氏集团,龙头企业身份核实候选,1207498733,2019年年度报告,皇氏集团,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207498733.PDF,2370,2026-08-06,已取得法定年度报告链接
002385,2019,北京大北农科技集团股份有限公司,大北农,龙头企业身份核实候选,1207606775,2019年年度报告,大北农,2020-04-24,https://static.cninfo.com.cn/finalpage/2020-04-25/1207606775.PDF,4459,2026-08-06,已取得法定年度报告链接
002390,2019,贵州信邦制药股份有限公司,信邦制药,龙头企业身份核实候选,1207682923,2019年年度报告,信邦制药,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207682923.PDF,4517,2026-08-06,已取得法定年度报告链接
002424,2019,贵州百灵企业集团制药股份有限公司,ST百灵,龙头企业身份核实候选,1207686269,2019年年度报告,贵州百灵,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207686269.PDF,3377,2026-08-06,已取得法定年度报告链接
002431,2019,棕榈生态城镇发展股份有限公司,ST棕榈,龙头企业身份核实候选,1207680293,2019年年度报告,棕榈股份,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207680293.PDF,4673,2026-08-06,已取得法定年度报告链接
002458,2019,山东益生种畜禽股份有限公司,益生股份,行业分类候选+龙头企业身份核实候选,1207314355,2019年年度报告,益生股份,2020-02-19,https://static.cninfo.com.cn/finalpage/2020-02-20/1207314355.PDF,3076,2026-08-06,已取得法定年度报告链接
002507,2019,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,龙头企业身份核实候选,1207377743,2019年年度报告,涪陵榨菜,2020-03-16,https://static.cninfo.com.cn/finalpage/2020-03-17/1207377743.PDF,2677,2026-08-06,已取得法定年度报告链接
002557,2019,洽洽食品股份有限公司,洽洽食品,龙头企业身份核实候选,1207468393,2019年年度报告,洽洽食品,2020-04-08,https://static.cninfo.com.cn/finalpage/2020-04-09/1207468393.PDF,3104,2026-08-06,已取得法定年度报告链接
002566,2019,吉林省集安益盛药业股份有限公司,益盛药业,龙头企业身份核实候选,1207505408,2019年年度报告,益盛药业,2020-04-15,https://static.cninfo.com.cn/finalpage/2020-04-16/1207505408.PDF,2750,2026-08-06,已取得法定年度报告链接
