stock_code,exchange,current_short_name,org_id,announcement_id,announcement_title,announcement_sec_name,announcement_date,pdf_url,query_keyword,query_period,retrieved_date,review_status,event_candidate_type,pdf_parse_status,date_evidence_excerpt,manual_review_status
600265,上海证券交易所,*ST景谷,gssh0600265,63936572,关于公司股票撤销退市风险警示及实施其他风险警示的公告,*ST景谷,2014-04-27,https://static.cninfo.com.cn/finalpage/2014-04-28/63936572.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600265 证券简称：*ST景谷 公告编号：临2014-013 || 重要内容提示：  撤销退市风险警示及实施其他风险警示的起始日：2014 年 4 月 29 日。  撤销退市风险警示及实施其他风险警示后的股票简称、股票代码、股票价格 ||  撤销退市风险警示及实施其他风险警示的起始日：2014 年 4 月 29 日。  撤销退市风险警示及实施其他风险警示后的股票简称、股票代码、股票价格 的日涨跌幅限制：公司股票撤销退市风险警示及实施其他风险警示后，证券 || （二）股票代码仍为“600265”； （三）撤销退市风险警示及实施其他风险警示的起始日：2014年4月29日。 二、撤销退市风险警示及其他风险警示的适用情形 || （三）撤销退市风险警示及实施其他风险警示的起始日：2014年4月29日。 二、撤销退市风险警示及其他风险警示的适用情形 2012年9月27日因公司生产经营活动受到严重影响且预计在三个月内不能恢 || 2012年9月27日因公司生产经营活动受到严重影响且预计在三个月内不能恢 复正常，公司股票交易被上海证券交易所实施“其他风险警示”，股票简称从“景 谷林业”变更为“ST景谷”。因2011年度、2012年度连续两年亏损，根据《上海 || 证券交易所股票上市规则》的有关规定，公司股票自2013年5月3日起被上海证券 交易所实行“退市风险警示”的特别处理，股票简称从“ST景谷”变更为“*ST 景谷”。 || 不触及退市风险条件，也不触及该条款规定的其他情形； 公司于2014年4月18日向上海证券交易所提出了撤销对公司股票实施退市风 险警示及其他风险警示特别处理的申请，公司股票自2014年4月21日起停牌。但 || 存在《上海证券交易所股票上市规则》第 13.3.1 条“(二)生产经营活动受到严重 影响且预计在三个月内不能恢复正常”规定的实施其他风险警示的情形。因此， 上海证券交易所于2014年4月25日同意了公司撤销退市风险警示但仍实施其他风 || 影响且预计在三个月内不能恢复正常”规定的实施其他风险警示的情形。因此， 上海证券交易所于2014年4月25日同意了公司撤销退市风险警示但仍实施其他风 险警示。 || 险警示。 三、撤销退市风险警示的有关事项提示 根据《上海证券交易所股票上市规则（2013 年修订）》13.2.17 的规定，公 || 根据《上海证券交易所股票上市规则（2013 年修订）》13.2.17 的规定，公 司股票于2014年4月28日继续停牌一天，4月29日起撤销退市风险警示及实施其他 风险警示。,待人工判定实际生效日及风险状态是否连续
600265,上海证券交易所,*ST景谷,gssh0600265,1202269013,关于股票实施退市风险警示的公告,ST景谷,2016-04-28,https://static.cninfo.com.cn/finalpage/2016-04-29/1202269013.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,股票代码 600265 股票简称 ST 景谷 编号 2016-037 || 公司股票于 2016 年 4 月 29 日停牌一天 实施风险警示的起始日:2016 年 5 月 3 日 实施风险警示后的股票简称：*ST 景谷；股票代码：600265；股票价格 || 实施风险警示的起始日:2016 年 5 月 3 日 实施风险警示后的股票简称：*ST 景谷；股票代码：600265；股票价格 的日涨跌幅限制：5% || 云南景谷林业股份有限公司（以下简称“本公司”）2015 年年度报告已于 2016 年 4 月 29 日披露，根据上海证券交易所《股票上市规则》的相关规定， || 2016 年 4 月 29 日披露，根据上海证券交易所《股票上市规则》的相关规定， 上海证券交易所将对本公司股票实行“退市风险警示”。 一、股票的种类、简称、证券代码以及实行退市风险警示的起始日 || 3、股票代码仍为“600265” 4、实行退市风险警示的起始日：2016 年 5 月 3 日 二、实行退市风险的主要原因： || 4、实行退市风险警示的起始日：2016 年 5 月 3 日 二、实行退市风险的主要原因： 1、经审计，公司 2015 年净利润为负值、2014 年净利润为负值，公司已经 || 连续两年亏损，同时公司 2015 年年末净资产为负值。2015 年公司净利润指标及 净资产指标同时为负值，已经触及上海证券交易所《股票上市规则》实施退市风 险警示的相关规定，公司股票将被实行“退市风险警示”。 || 第（二）项的规定：“最近一个会计年度经审计的期末净资产为负值或者被追溯 重述后为负值”，上海证券交易所将对公司股票实施退市风险警示。公司股票将 于 2016 年 4 月 29 日停牌 1 天，于 5 月 3 日起实施风险警示，实施风险警示后股 || 重述后为负值”，上海证券交易所将对公司股票实施退市风险警示。公司股票将 于 2016 年 4 月 29 日停牌 1 天，于 5 月 3 日起实施风险警示，实施风险警示后股 票价格的日涨跌幅限制为 5%。实施风险警示后公司股票将在风险警示板交易。 || 于 2016 年 4 月 29 日停牌 1 天，于 5 月 3 日起实施风险警示，实施风险警示后股 票价格的日涨跌幅限制为 5%。实施风险警示后公司股票将在风险警示板交易。 四、公司董事会关于争取撤销退市风险的意见及具体措施,待人工判定实际生效日及风险状态是否连续
600265,上海证券交易所,*ST景谷,gssh0600265,1203071440,关于公司股票撤销退市风险警示及实施其他风险警示的公告,*ST景谷,2017-02-08,https://static.cninfo.com.cn/finalpage/2017-02-09/1203071440.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600265 证券简称：*ST 景谷 公告编号：2017-015 || ● 撤销退市风险警示及实施其他风险警示的起始日：2017 年 2 || 云南景谷林业股份有限公司（以下简称“公司” ）因 2015 年净利 || 股票自 2016 年 5 月 3 日，被上海证券交易所实施“退市风险警示”。 || 对公司股票实施退市风险警示的申请。上海证券交易所亦于 2017 年 || 能恢复正常”规定的实施其他风险警示的情形，公司股票自 2012 年 || 股票于 2017 年 2 月 9 日停牌一天，2 月 10 日起撤销退市风险警示及,待人工判定实际生效日及风险状态是否连续
600265,上海证券交易所,*ST景谷,gssh0600265,1209857523,关于公司股票被实施退市风险警示暨临时停牌公告,ST景谷,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857523.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：600265 证券简称：ST 景谷 公告编号：2021-028 || 重要内容提示： ● 云南景谷林业股份有限公司（以下简称“公司”）股票将于 2021 年 4 月 29 日停牌 1 天 || 29 日停牌 1 天 ● 实施退市风险警示的起始日：2021 年 4 月 30 日 ● 实施退市风险警示后的股票简称为*ST 景谷、股票代码为 600265、股票 || ● 实施退市风险警示的起始日：2021 年 4 月 30 日 ● 实施退市风险警示后的股票简称为*ST 景谷、股票代码为 600265、股票 价格的日涨跌幅限制为 5% || （三）股票代码仍为“600265”； （四）实施退市风险警示的起始日：2021 年 4 月 30 日。 二、实施退市风险警示的适用情况 || （四）实施退市风险警示的起始日：2021 年 4 月 30 日。 二、实施退市风险警示的适用情况 公司 2020 年年度经审计的净利润为负值且营业收入低于人民币 1 亿元。根 || 据《上海证券交易所股票上市规则》13.3.2（一）项的规定，公司股票将在 2020 年度报告披露后被实施“退市风险警示”。 || 根据《上海证券交易所股票上市规则》13.3.5 条的相关规定，公司股票将 于 2021 年 4 月 29 日停牌 1 天，于 4 月 30 日复牌并实施退市风险警示。实施退 市风险警示后，公司股票将继续在风险警示板交易，股票日涨跌幅限制为 5%。 || 公司董事会正在积极主动采取措施，立足林业主业，发挥优势，统筹规划， 稳扎稳打提升持续经营能力和水平，争取实现 2021 年撤销退市风险警示，主要 措施如下： || 2021 年中央关于促进乡村发展的“一号文件”倡导创建现代林业产业示范 区。云南省正在开展森林分类经营，实施国有、集体天然林森林质量精准提升 工程，坚持规划引领，科学合理布局，建设原料林基地，整合速生丰产林、国 || 若公司 2021 年度出现上述规定所述情形之一，公司股票将被终止上市。 六、实施退市风险警示期间，公司接受投资者咨询的联系方式如下： （一）联系人：王秀平 梁丽华,待人工判定实际生效日及风险状态是否连续
600265,上海证券交易所,*ST景谷,gssh0600265,1214123676,关于撤销退市风险警示继续实施其他风险警示的公告,*ST景谷,2022-07-24,https://static.cninfo.com.cn/finalpage/2022-07-25/1214123676.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600265 证券简称：*ST 景谷 公告编号：2022-055 || 重要内容提示： ● 撤销退市风险警示及实施其他风险警示的起始日：2022 年 7 月 26 日 ● 撤销退市风险警示及实施其他风险警示后的证券简称、证券代码、股票 || ● 撤销退市风险警示及实施其他风险警示的起始日：2022 年 7 月 26 日 ● 撤销退市风险警示及实施其他风险警示后的证券简称、证券代码、股票 价格的日涨跌幅限制：公司股票撤销退市风险警示及实施其他风险警示后，证券 || ● 根据《上海证券交易所股票上市规则》（2022 年修订）等相关规定，云 南景谷林业股份有限公司（以下简称“公司”）股票将于 2022 年 7 月 25 日停牌 1 天，并于 2022 年 7 月 26 日复牌。 || 南景谷林业股份有限公司（以下简称“公司”）股票将于 2022 年 7 月 25 日停牌 1 天，并于 2022 年 7 月 26 日复牌。 || 2、证券代码 “600265”不变； 3、撤销退市风险警示的起始日：2022 年 7 月 26 日。 二、公司股票撤销退市风险警示的情形 || 3、撤销退市风险警示的起始日：2022 年 7 月 26 日。 二、公司股票撤销退市风险警示的情形 公司 2020 年年度经审计的净利润为负值且营业收入低于人民币 1 亿元。根 || 据《上海证券交易所股票上市规则》的规定，公司股票在 2020 年度报告披露后 被上海证券交易所实施“退市风险警示” （即在股票前冠以“*ST” 字样）处理。 || 八届董事会第二次会议审议通过《关于申请撤销公司股票退市风险警示并继续实 施其他风险警示的议案》，并向上海证券交易所提出撤销对公司股票实施退市风 险警示并继续实施其他风险警示的申请，具体详见公司于 2022 年 4 月 27 日披露 || 施其他风险警示的议案》，并向上海证券交易所提出撤销对公司股票实施退市风 险警示并继续实施其他风险警示的申请，具体详见公司于 2022 年 4 月 27 日披露 的《关于申请撤销公司股票退市风险警示并继续实施其他风险警示的公告》（公 || 险警示并继续实施其他风险警示的申请，具体详见公司于 2022 年 4 月 27 日披露 的《关于申请撤销公司股票退市风险警示并继续实施其他风险警示的公告》（公 告编号：2022-021），上海证券交易所于 2022 年 7 月 22 日同意公司股票撤销退 || 的《关于申请撤销公司股票退市风险警示并继续实施其他风险警示的公告》（公 告编号：2022-021），上海证券交易所于 2022 年 7 月 22 日同意公司股票撤销退 市风险警示。 || 市风险警示。 三、继续实施其他风险警示的情形 中审众环会计师事务所（特殊普通合伙）为公司 2021 年度财务报告出具了 || （2022 年修订）第 9.3.9 条相关规定， 公司股票将于 2022 年 7 月 25 日停牌 1 天，于 2022 年 7 月 26 日起复牌并撤销退 市风险警示继续实施其他风险警示，撤销退市风险警示继续实施其他风险警示后， || 公司股票将于 2022 年 7 月 25 日停牌 1 天，于 2022 年 7 月 26 日起复牌并撤销退 市风险警示继续实施其他风险警示，撤销退市风险警示继续实施其他风险警示后， 公司证券简称由“*ST 景谷”变更为“ST 景谷”；日涨跌幅限制仍为 5%，证券代,待人工判定实际生效日及风险状态是否连续
600300,上海证券交易所,维维股份,gssh0600300,1209800026,维维食品饮料股份有限公司关于股票交易实施其他风险警示暨公司股票停牌的提示性公告,维维股份,2021-04-25,https://static.cninfo.com.cn/finalpage/2021-04-26/1209800026.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：600300 证券简称：维维股份 公告编号：临 2021-018 || 重要内容提示:  实施风险警示的起始日为 2021 年 4 月 27 日。  实施风险警示后的股票简称 ST 维维、股票代码为 600300、股票价格的 ||  实施风险警示的起始日为 2021 年 4 月 27 日。  实施风险警示后的股票简称 ST 维维、股票代码为 600300、股票价格的 日涨跌幅限制为 5%。 || （二）股票代码仍为“600300”； （三）实施退市风险警示的起始日：2021 年 4 月 27 日。 二、实施风险警示的适用情形 || （三）实施退市风险警示的起始日：2021 年 4 月 27 日。 二、实施风险警示的适用情形 立信会计师事务所（特殊普通合伙）出具了否定意见的《2020 年度内部控 || 定，公司股票将被实施其他风险警示。 三、实施风险警示的有关事项提示 根据《股票上市规则》第 13.9.2 条等相关规定，公司股票将于 2021 年 4 || 根据《股票上市规则》第 13.9.2 条等相关规定，公司股票将于 2021 年 4 月 26 日停牌 1 天，2021 年 4 月 27 日起实施其他风险警示，实施其他风险警示 后股票价格的日涨跌幅限制为 5%，实施其他风险警示后公司股票将在风险警示 || 月 26 日停牌 1 天，2021 年 4 月 27 日起实施其他风险警示，实施其他风险警示 后股票价格的日涨跌幅限制为 5%，实施其他风险警示后公司股票将在风险警示 板交易。 || 板交易。 四、公司董事会关于争取撤销风险警示的意见及主要措施 公司新一届董事会已于 2021 年 4 月 21 日前全部解决了资金占用、违规担保,待人工判定实际生效日及风险状态是否连续
600300,上海证券交易所,维维股份,gssh0600300,1212869835,维维食品饮料股份有限公司关于公司股票撤销其他风险警示暨停牌的公告,ST维维,2022-04-10,https://static.cninfo.com.cn/finalpage/2022-04-11/1212869835.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600300 证券简称：ST 维维 公告编号：临 2022-021 || 重要内容提示：  撤销其他风险警示的起始日：2022 年 4 月 12 日。  维维食品饮料股份有限公司（以下简称“公司”）股票将于 2022 年 4 ||  撤销其他风险警示的起始日：2022 年 4 月 12 日。  维维食品饮料股份有限公司（以下简称“公司”）股票将于 2022 年 4 月 11 日停牌一天，2022 年 4 月 12 日复牌并撤销其他风险警示。 ||  维维食品饮料股份有限公司（以下简称“公司”）股票将于 2022 年 4 月 11 日停牌一天，2022 年 4 月 12 日复牌并撤销其他风险警示。  撤销其他风险警示后，公司股票简称由“ST 维维”变更为“维维股份”， || 月 11 日停牌一天，2022 年 4 月 12 日复牌并撤销其他风险警示。  撤销其他风险警示后，公司股票简称由“ST 维维”变更为“维维股份”， 股票代码“600300”保持不变，股票价格的日涨跌幅限制由 5%变更为 10%。 || （二）股票代码仍为“600300”； （三）撤销其他风险警示的起始日：2022 年 4 月 12 日。 二、撤销其他风险警示的适用情形 || （三）撤销其他风险警示的起始日：2022 年 4 月 12 日。 二、撤销其他风险警示的适用情形 因公司原大股东维维集团股份有限公司（以下简称“维维集团”）非经营性 || 关联资金拆借事项及时履行信息披露义务，公司的内部控制未能防止或及时发现 并纠正上述违规行为，存在重大缺陷。公司股票于 2021 年 4 月 27 日起实施其他 || 风险警示，实施其他风险警示期间，公司股票简称由“维维股份”变更为“ST 维维”，股票价格的日涨跌幅限制为 5%。具体内容详见公司于 2021 年 4 月 26 || 维维”，股票价格的日涨跌幅限制为 5%。具体内容详见公司于 2021 年 4 月 26 日披露的《维维食品饮料股份有限公司关于股票交易实施其他风险警示暨公司股 票停牌的提示性公告》（公告编号：临 2021-018）。 || 务所出具了《关于公司 2021 年度违规担保解除情况的法律意见书》，独立董事 出具了关于公司内控有效运行的专项意见并同意公司申请撤销其他风险警示。公 司对照《上海证券交易所股票上市规则》关于其他风险警示条款进行了逐项排查， || 认为公司涉及其他风险警示的情形已消除，且不存在触及退市风险警示或其他风 险警示的情形，符合申请撤销其他风险警示的条件。公司于 2022 年 3 月 25 日召 开第八届董事会第八次会议，以 8 票同意，0 票弃权，0 票反对，审议通过了《关 || 开第八届董事会第八次会议，以 8 票同意，0 票弃权，0 票反对，审议通过了《关 于申请撤销公司股票其他风险警示的议案》，且根据《上海证券交易所股票上市 规则》第 9.8.6 条相关规定，公司于 2022 年 3 月 25 日向上海证券交易所提交了 || 规则》第 9.8.6 条相关规定，公司于 2022 年 3 月 25 日向上海证券交易所提交了 关于撤销公司股票其他风险警示的申请，具体内容详见公司于 2022 年 3 月 26 日披露的《维维食品饮料股份有限公司关于申请撤销公司股票其他风险警示的公 || 关于撤销公司股票其他风险警示的申请，具体内容详见公司于 2022 年 3 月 26 日披露的《维维食品饮料股份有限公司关于申请撤销公司股票其他风险警示的公 告》（公告编号：临 2022-017）。 || 告》（公告编号：临 2022-017）。 上海证券交易所于 2022 年 4 月 8 日同意撤销对公司股票实施的其他风险警 示。 || 根据《股票上市规则》第 9.8.9 条等相关规定，公司股票将于 2022 年 4 月 11 日停牌 1 天，4 月 12 日起撤销其他风险警示，撤销其他风险警示后股票价格 的日涨跌幅限制为 10%。撤销其他风险警示后，公司股票转出风险警示板交易。,待人工判定实际生效日及风险状态是否连续
600354,上海证券交易所,敦煌种业,gssh0600354,1207387347,关于公司股票实施退市风险警示暨临时停牌的公告,敦煌种业,2020-03-19,https://static.cninfo.com.cn/finalpage/2020-03-20/1207387347.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码: 600354 证券简称：敦煌种业 编号：临 2020-014 || 重要内容提示： 甘肃省敦煌种业集团股份有限公司（以下简称“公司”）股票于 2020年3月20日停牌一天。 || 2020年3月20日停牌一天。 实施退市风险警示的起始日：2020年3月23日 实施退市风险警示后的股票简称：*ST敦种；股票代码：600354 || 实施退市风险警示的起始日：2020年3月23日 实施退市风险警示后的股票简称：*ST敦种；股票代码：600354 （不变）；股票价格的日涨跌幅限制为 5％。 || （二）股票代码仍为“600354”。 （三）实施退市风险警示的起始日：2020年3月23日。 二、实施风险警示的适用情形 || （三）实施退市风险警示的起始日：2020年3月23日。 二、实施风险警示的适用情形 公司2018年度、2019年度归属于上市公司股东的净利润均为负值， || 根据《上海证券交易所股票上市规则》的有关规定，公司股票将在 2019 年年度报告披露后被实施退市风险警示。 三、实施风险警示的有关事项提示 || 2019 年年度报告披露后被实施退市风险警示。 三、实施风险警示的有关事项提示 根据《上海证券交易所股票上市规则》的有关规定，公司股票将 || 根据《上海证券交易所股票上市规则》的有关规定，公司股票将 于2020年3月20日停牌1天，2020年3月23日起被实施退市风险警示， 1,待人工判定实际生效日及风险状态是否连续
600354,上海证券交易所,敦煌种业,gssh0600354,1209995935,甘肃省敦煌种业集团股份有限公司关于公司股票撤销退市风险警示暨停牌的公告,*ST敦种,2021-05-17,https://static.cninfo.com.cn/finalpage/2021-05-18/1209995935.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600354 证券简称：*ST 敦种 编号：临 2021-023 || 重要内容提示： ●甘肃省敦煌种业集团股份有限公司（以下简称“公司”）股票将于 2021年5月18日停牌一天。 || 2021年5月18日停牌一天。 ●撤销风险警示的起始日：2021年5月19日 ●撤销风险警示后，公司股票简称由“*ST敦种”变更为“敦煌种业”， || ●撤销风险警示的起始日：2021年5月19日 ●撤销风险警示后，公司股票简称由“*ST敦种”变更为“敦煌种业”， 股票代码“600354”不变，股票价格的日涨跌幅限制由5%变更为10%。 || （二）股票代码仍为“600354”； （三）撤销退市风险警示的起始日：2021年5月19日。 二、撤销风险警示的适用情形 || （三）撤销退市风险警示的起始日：2021年5月19日。 二、撤销风险警示的适用情形 （一）关于撤销退市风险警示的适用情形 || 二、撤销风险警示的适用情形 （一）关于撤销退市风险警示的适用情形 公司2020年度财务报告经大信会计师事务所（特殊普通合伙）审 || （2020年12月修订）第13.3.7条相关规定及公司2020年度经营情况， 公司符合申请撤销股票退市风险警示的条件。 鉴于上述原因，公司向上海证券交易所提出撤销对公司股票实施 || 公司符合申请撤销股票退市风险警示的条件。 鉴于上述原因，公司向上海证券交易所提出撤销对公司股票实施 退市风险警示的申请，具体内容详见公司于2021年4月29日在《上海 || 证券报》《证券时报》、《证券日报》和上海证券交易所网 （www.sse.com.cn）披露的《敦煌种业关于申请撤销公司股票退市风 险警示的公告》（公告编号：临2021-021）。 || 险警示的公告》（公告编号：临2021-021）。 上海证券交易所于2021年5月17日同意撤销对公司股票实施的退 市风险警示。 || 市风险警示。 三、撤销风险警示的有关事项提示 根据《上海证券交易所股票上市规则》（2020年12月修订）第 || 13.3.10条等相关规定，公司股票将于2021年5月18日停牌1天，2021 年5月19日开市起恢复交易并撤销退市风险警示，撤销退市风险警示 后，公司股票转出风险警示板交易，公司股票价格的日涨跌幅限制由 || 公司承担任何责任。 公司股票撤销退市风险警示后，公司经营状况不会因此发生重大 变化。公司2020年度虽然实现扭亏为盈，但可能面临来自宏观环境、,待人工判定实际生效日及风险状态是否连续
600359,上海证券交易所,新农开发,gssh0600359,62335731,关于公司股票撤销退市风险警示及其他风险警示的公告,*ST新农,2013-04-08,https://static.cninfo.com.cn/finalpage/2013-04-09/62335731.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：600359 证券简称：*ST 新农 公告编号：2013-017 号 || 公司股票于 2012 年 5 月 3 日起实行退市风险警示的特别处理，公司股票简称由“新 || 公司于 2013 年 4 月 1 日向上海证券交易所申请撤销对公司股票交易实施的退 || 于 2013 年 4 月 9 日继续停牌一天，2013 年 4 月 10 日复牌，公司的股票简称由“*ST,待人工判定实际生效日及风险状态是否连续
600506,上海证券交易所,统一股份,gssh0600506,1209808179,新疆库尔勒香梨股份有限公司关于公司股票被实施退市风险警示暨停牌的公告,香梨股份,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209808179.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,重要内容提示：  新疆库尔勒香梨股份有限公司（以下简称“公司”）股票将于 2021 年 4 月 27 日停牌 1 天。 || 27 日停牌 1 天。  实施退市风险警示的起始日：2021 年 4 月 28 日。  实施退市风险警示后的股票简称为“*ST 香梨”、股票代码为“600506”、 ||  实施退市风险警示的起始日：2021 年 4 月 28 日。  实施退市风险警示后的股票简称为“*ST 香梨”、股票代码为“600506”、 股票价格的日涨跌幅限制为 5%。 || （三）股票代码仍为“600506”； （四）实施风险警示的起始日：2021 年 4 月 28 日。 || 二、实施风险警示的适用情形 2020 年度经审计归属于上市公司股东的净利润为负值且营业收入低于人民币 || 市规则》 （2020 年 12 月修订）13.3.2 第（一）项规定，公司股票将被实施退市风 险警示。 || 根据《上海证券交易所股票上市规则》第 13.3.5 条相关规定，公司股票将于 2021 年 4 月 27 日停牌一天，于 2021 年 4 月 28 日复牌并实施退市风险警示。实施 退市风险警示后，公司股票的日涨跌幅限制为 5%。,待人工判定实际生效日及风险状态是否连续
600506,上海证券交易所,统一股份,gssh0600506,1213291869,新疆库尔勒香梨股份有限公司关于股票撤销退市风险警示暨停牌的公告,*ST香梨,2022-05-08,https://static.cninfo.com.cn/finalpage/2022-05-09/1213291869.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,股票代码：600506 股票简称：*ST 香梨 公告编号：临 2022-27 号 || 重要内容提示：  公司股票将于 2022 年 5 月 9 日停牌一天，并于 2022 年 5 月 10 日复牌。  撤销退市风险警示的起始日：2022 年 5 月 10 日。 ||  公司股票将于 2022 年 5 月 9 日停牌一天，并于 2022 年 5 月 10 日复牌。  撤销退市风险警示的起始日：2022 年 5 月 10 日。  公司股票撤销退市风险警示后，股票简称由“*ST 香梨”变更为“香梨股 ||  撤销退市风险警示的起始日：2022 年 5 月 10 日。  公司股票撤销退市风险警示后，股票简称由“*ST 香梨”变更为“香梨股 份”、股票代码仍为“600506”、股票价格的日涨跌幅限制由 5%变更为 || （二）股票代码仍为“600506”； （三）撤销退市风险警示的起始日：2022 年 5 月 10 日。 二、撤销退市风险警示的适用情形 || （三）撤销退市风险警示的起始日：2022 年 5 月 10 日。 二、撤销退市风险警示的适用情形 公司 2021 年度财务报告经中兴财光华会计师事务所（特殊普通合伙）审计， || 公司对照《上海证券交易所股票上市规则（2022 年 1 月修订）》（以下简称 股票上市规则）第 9.3.2 条和 9.3.6 条进行了逐项排查，经排查，公司 2021 年年 || 公司第七届董事会第二十九次会议审议通过《关于申请撤销公司股票退市风 险警示的议案》，公司已向上海证券交易所申请撤销对公司股票实施退市风险警 示。具体内容详见 2022 年 4 月 20 日在指定信息披露媒体披露的《关于申请撤销 || 险警示的议案》，公司已向上海证券交易所申请撤销对公司股票实施退市风险警 示。具体内容详见 2022 年 4 月 20 日在指定信息披露媒体披露的《关于申请撤销 对公司股票实施退市风险警示的公告》（公告编号：2022-21）。 || 示。具体内容详见 2022 年 4 月 20 日在指定信息披露媒体披露的《关于申请撤销 对公司股票实施退市风险警示的公告》（公告编号：2022-21）。 上海证券交易所于 2022 年 5 月 6 日同意撤销对公司股票实施退市风险警示。 || 对公司股票实施退市风险警示的公告》（公告编号：2022-21）。 上海证券交易所于 2022 年 5 月 6 日同意撤销对公司股票实施退市风险警示。 三、撤销风险警示的有关事项提示 || 上海证券交易所于 2022 年 5 月 6 日同意撤销对公司股票实施退市风险警示。 三、撤销风险警示的有关事项提示 根据《股票上市规则》第 9.3.9 条等相关规定，公司股票将于 2022 年 5 月 9 || 根据《股票上市规则》第 9.3.9 条等相关规定，公司股票将于 2022 年 5 月 9 日停牌 1 天，2022 年 5 月 10 日起撤销风险警示，撤销风险警示后股票价格的日涨 跌幅限制为 10%。,待人工判定实际生效日及风险状态是否连续
600540,上海证券交易所,新赛股份,gssh0600540,1203419548,关于公司股票实施退市风险警示的公告,新赛股份,2017-04-27,https://static.cninfo.com.cn/finalpage/2017-04-28/1203419548.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：600540 股票简称：新赛股份 编号：2017-017 || ●实施退市风险警示的起始日：2017 年 5 月 2 日 ●实施退市风险警示后的股票简称为“*ST 新赛”、股票代码为“600540”、 || ●实施退市风险警示的起始日：2017 年 5 月 2 日 ●实施退市风险警示后的股票简称为“*ST 新赛”、股票代码为“600540”、 股票价格的日涨跌幅限制为 5%。 || （二）股票代码仍为“600540” ； （三）实施风险警示的起始日：2017 年 5 月 2 日 二、实施风险警示的适用情形 || （三）实施风险警示的起始日：2017 年 5 月 2 日 二、实施风险警示的适用情形 根据《上海证券交易所股票上市规则》第 13.2.1 条第（一）项的规定： || 近两个会计年度经审计的归属于上市公司股东的净利润连续为负值或者被追溯 调整重述后连续为负值”，上海证券交易所将对股票实施退市风险警示。 公司 2015 年、2016 年度经审计的净利润为负值，公司连续两年亏损，因 || 公司 2015 年、2016 年度经审计的净利润为负值，公司连续两年亏损，因 此公司 A 股股票将被实施退市风险警示。 三、实施风险警示的有关事项提示 || 根据《上海证券交易所股票上市规则》第 13.2.3 条的相关规定，公司股票 将于 2017 年 4 月 28 日停牌一天，于 2017 年 5 月 2 日起实施退市风险警示， 实施退市风险警示后，公司股票价格的日涨跌幅限制为 5%。 || 将于 2017 年 4 月 28 日停牌一天，于 2017 年 5 月 2 日起实施退市风险警示， 实施退市风险警示后，公司股票价格的日涨跌幅限制为 5%。 实施退市风险警示后，公司股票将在风险警示板交易。,待人工判定实际生效日及风险状态是否连续
