stock_code,year,current_legal_full_name,current_short_name,exchange_final,list_date_final,legal_name_review_status,entry_basis,name_source_url,name_effective_basis,delisting_date,delisting_source_url,industry_entry_candidate,industry_period_short_name,industry_source_period,industry_code,industry_name,industry_period_st_flag,industry_source_agency,industry_classification_standard,industry_local_source_file,industry_sample_status,leading_identity_verified_candidate,official_name_evidence,evidence_event_year,evidence_event_type,moa_source_url,identity_source_url,identity_basis,leading_candidate_status,st_review_status,entry_pool_status,st_any_time_in_year_verified,st_at_year_end_verified,st_interval_source_url,st_interval_end_source_url,st_interval_status,st_audit_status,delisting_arrangement_in_year_verified,delisting_arrangement_source_url
002329,2021,皇氏集团股份有限公司,皇氏集团,深圳证券交易所,2010-01-06,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,皇氏集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002329,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002385,2021,北京大北农科技集团股份有限公司,大北农,深圳证券交易所,2010-04-09,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,北京大北农科技集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002390,2021,贵州信邦制药股份有限公司,信邦制药,深圳证券交易所,2010-04-16,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,贵州信邦制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002424,2021,贵州百灵企业集团制药股份有限公司,ST百灵,深圳证券交易所,2010-06-03,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,贵州百灵企业集团制药股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002431,2021,棕榈生态城镇发展股份有限公司,ST棕榈,深圳证券交易所,2010-06-10,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,棕榈生态城镇发展股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002431,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002458,2021,山东益生种畜禽股份有限公司,益生股份,深圳证券交易所,2010-08-10,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,益生股份,2021Q3,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,山东益生种畜禽股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002507,2021,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,深圳证券交易所,2010-11-23,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,重庆市涪陵榨菜集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002548,2021,深圳市金新农科技股份有限公司,金新农,深圳证券交易所,2011-02-18,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,深圳市金新农科技股份有限公司,2021,recognition,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002548,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002557,2021,洽洽食品股份有限公司,洽洽食品,深圳证券交易所,2011-03-02,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,洽洽食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002557,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002566,2021,吉林省集安益盛药业股份有限公司,益盛药业,深圳证券交易所,2011-03-18,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,吉林省集安益盛药业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002567,2021,唐人神集团股份有限公司,唐人神,深圳证券交易所,2011-03-25,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,唐人神集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002582,2021,好想你健康食品股份有限公司,好想你,深圳证券交易所,2011-05-20,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,好想你健康食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002582,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002650,2021,加加食品集团股份有限公司,ST加加,深圳证券交易所,2012-01-06,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,加加食品集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,否,https://static.cninfo.com.cn/finalpage/2020-06-12/1207919359.PDF,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573032.PDF,区间已闭合,已由法定公告核实本年存在ST风险警示,,
002679,2021,福建金森林业股份有限公司,福建金森,深圳证券交易所,2012-06-05,交易所当前法人主表已覆盖,行业分类候选,,,,,1,福建金森,2021Q3,02,林业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002688,2021,金河生物科技股份有限公司,金河生物,深圳证券交易所,2012-07-13,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,金河生物科技股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002688,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002696,2021,百洋产业投资集团股份有限公司,百洋股份,深圳证券交易所,2012-09-05,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,百洋股份,2021Q3,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,百洋产业投资集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002696,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002702,2021,海欣食品股份有限公司,海欣食品,深圳证券交易所,2012-10-11,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,海欣食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002702,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002714,2021,牧原食品集团股份有限公司,牧原股份,深圳证券交易所,2014-01-28,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,牧原股份,2021Q3,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2021Q3.pdf,候选待年报复核,1,牧原食品股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://static.cninfo.com.cn/finalpage/2026-02-26/1224984472.PDF,上市公司更名公告明确法律主体不变；交易所当前全称已更新,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002719,2021,麦趣尔集团股份有限公司,ST麦趣,深圳证券交易所,2014-01-28,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,麦趣尔集团股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002719,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,否,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687740.PDF,https://static.cninfo.com.cn/finalpage/2021-12-17/1211934918.PDF,区间已闭合,已由法定公告核实本年存在ST风险警示,,
002732,2021,广东燕塘乳业股份有限公司,燕塘乳业,深圳证券交易所,2014-12-05,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,广东燕塘乳业股份有限公司,2020,monitor_pass,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002732,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
